-3.911794546620335489e-03,3.047780558535552742e-01,-3.321118516998171621e-01,2.605290666961850021e-02,-3.911794184779856902e-03,1.280884068652109100e-03
-5.065047233397540483e-03,3.441248060650538010e-01,-3.721761918721881446e-01,2.640470265500670377e-02,-5.065046415946634038e-03,1.646671599900579458e-03
-6.450434181165724465e-03,3.854352787386283730e-01,-4.131148082802705845e-01,2.560017868671614003e-02,-6.450432437771607894e-03,2.079326179744112220e-03
-8.095010979883920238e-03,4.285813385039022871e-01,-4.545004804955600775e-01,2.333535528271336174e-02,-8.095007446358187808e-03,2.583736595973833323e-03
-1.002698337393191121e-02,4.734264647602114962e-01,-4.958766570004909946e-01,1.928590655706704030e-02,-1.002697652992673785e-02,3.164188369385883930e-03
-1.227587677575454374e-02,5.198279143265378544e-01,-5.367658383499126495e-01,1.311338089922860911e-02,-1.227586404803146861e-02,3.824361567192127546e-03
-1.487279473096171645e-02,5.676384835065766410e-01,-5.766777403550213954e-01,4.471541128501602472e-03,-1.487277191177171186e-02,4.567388931213139935e-03
-1.785075544269982065e-02,6.167075833833791654e-01,-6.151164708331335884e-01,-6.987651067532216903e-03,-1.785071585947077197e-02,5.395968982238327251e-03
-2.124508976837497648e-02,6.668814537253310304e-01,-6.515862199095031615e-01,-2.160872156008790054e-02,-2.124502312448088570e-02,6.312523516413520025e-03
-2.509388290894967385e-02,7.180024697621376628e-01,-6.855952749115350464e-01,-3.972817124873061212e-02,-2.509377369467272537e-02,7.319386005221983210e-03
-2.943844551614420782e-02,7.699076148345075365e-01,-7.166584495033561097e-01,-6.167073430192555883e-02,-2.943827086243545541e-02,8.419006676067646022e-03
-3.432380774084820008e-02,8.224262837989804176e-01,-7.442982139451910228e-01,-8.774627238378460148e-02,-3.432353455394947933e-02,9.614160694925948450e-03
-3.979924141971945967e-02,8.753776429751924937e-01,-7.680449150134429637e-01,-1.182471306257681931e-01,-3.979882258904599707e-02,1.090814689121140033e-02
-4.591883115533718779e-02,9.285678075846226509e-01,-7.874364930860346945e-01,-1.534457981863660558e-01,-4.591820056576585707e-02,1.230496499147408843e-02
-5.274213504913233957e-02,9.817871163428443237e-01,-8.020180670110309551e-01,-1.935927718321572011e-01,-5.274120104532984549e-02,1.380945882413783105e-02
-6.033500121123625687e-02,1.034807794065919051e+00,-8.113416940999379490e-01,-2.389145944116185249e-01,-6.033363804580099687e-02,1.542741123991036786e-02
-6.877063769844510288e-02,1.087382303094805547e+00,-8.149665490551551983e-01,-2.896121116828580533e-01,-6.876867433206461377e-02,1.716557365907009358e-02
-7.813107117442766314e-02,1.139242696408846456e+00,-8.124597239145477934e-01,-3.458590423880295583e-01,-7.812827656170982793e-02,1.903160945281863123e-02
-8.850917132646179963e-02,1.190101301333674089e+00,-8.033978519700447629e-01,-4.078009692044420320e-01,-8.850523498085838270e-02,2.103392601644085355e-02
-1.000114579629689249e-01,1.239653085331628324e+00,-7.873698262069476206e-01,-4.755548109891687969e-01,-1.000059640978028797e-01,2.318136539434164159e-02
-1.127619319181094593e-01,1.287580090370780583e+00,-7.639810493778674827e-01,-5.492087031030047362e-01,-1.127543247382443992e-01,2.548271720035442597e-02
-1.269071487924920971e-01,1.333558380603796722e+00,-7.328599616422226681e-01,-6.288219594123831691e-01,-1.268966854749089268e-01,2.794600920830188351e-02
-1.426226180985725178e-01,1.377268042890620769e+00,-6.936680924578915164e-01,-7.144243791309725644e-01,-1.426083045653182557e-01,3.057751868792172451e-02
-1.601202062197288889e-01,1.418406912718856994e+00,-6.461156051900179831e-01,-8.060135649101825006e-01,-1.601007089709796660e-01,3.338043023107023499e-02
-1.796552046413504855e-01,1.456708814767353477e+00,-5.899851667679699707e-01,-9.035481596426011563e-01,-1.796287300025134759e-01,3.635304682742156873e-02
-2.015293399147229658e-01,1.491966983705314442e+00,-5.251675609710478865e-01,-1.006934189616532249e+00,-2.014934713798613719e-01,3.948645894352308811e-02
-2.260807201059527871e-01,1.524062332480321302e+00,-4.517114894918270451e-01,-1.116001691357538128e+00,-2.260322090497368375e-01,4.276165146139102036e-02
-2.536410309035806998e-01,1.552992965508705359e+00,-3.698844734506074317e-01,-1.230471153496784265e+00,-2.535755562202586799e-01,4.614633496825238518e-02
-2.844227799657099154e-01,1.578893811077718201e+00,-2.802269341607575570e-01,-1.349916885479511164e+00,-2.843347504235321788e-01,4.959263283650321846e-02
-3.182868113524289222e-01,1.602024667913440448e+00,-1.835576885693939730e-01,-1.473748190888034548e+00,-3.181694097363180207e-01,5.303842972947448581e-02
-3.543923161258381027e-01,1.622709484759563781e+00,-8.088897382657279922e-02,-1.601234200492600346e+00,-3.542381443587547252e-01,5.641671654235747707e-02
-3.909617032534695169e-01,1.641274980568688591e+00,2.667550078947651671e-02,-1.731546878097083519e+00,-3.907642940727557579e-01,5.967358449074487703e-02
-4.256714346907958246e-01,1.658140603636176102e+00,1.377795314564701223e-01,-1.863691061069054467e+00,-4.254270681050578151e-01,6.278133133766929108e-02
-4.567284336100899678e-01,1.674087367449377473e+00,2.503253490875504417e-01,-1.996282519381888054e+00,-4.564367696656901341e-01,6.572733907623734551e-02
-4.835993492737570287e-01,1.690356647838136661e+00,3.613276872013916341e-01,-2.127504012743816730e+00,-4.832623187975917389e-01,6.849105114839687536e-02
-5.067174316827739444e-01,1.708348441035454357e+00,4.675709752729441115e-01,-2.255473714133540142e+00,-5.063376490833170207e-01,7.104118638341534731e-02
-5.268210026576608529e-01,1.729217245235062039e+00,5.664517056817965912e-01,-2.378696388791532446e+00,-5.264008510801047036e-01,7.335070329802809153e-02
-5.445705187682297055e-01,1.753681979148328463e+00,6.563391336205838256e-01,-2.496237506197264366e+00,-5.441119326539854972e-01,7.540742602089238467e-02
-5.604560589228840817e-01,1.782051406427118900e+00,7.364655685981055244e-01,-2.607634586922054520e+00,-5.599606200342763795e-01,7.721429830551239382e-02
-5.748205400389830855e-01,1.814334440896060441e+00,8.066478035828779092e-01,-2.712722399422581532e+00,-5.742896375561928890e-01,7.878488675356050408e-02
-5.879016884862295900e-01,1.850347163145068530e+00,8.670387653389496352e-01,-2.811486264574351690e+00,-5.873366568461020343e-01,8.013884549646448086e-02
-5.998656794877180731e-01,1.889790024519669709e+00,9.179633443661253667e-01,-2.903971562019333597e+00,-5.992678990519525462e-01,8.129874910085617412e-02
-6.108304299073479271e-01,1.932297807442321380e+00,9.598255865535368914e-01,-2.990238753449389719e+00,-6.102013943241118010e-01,8.228813280134492092e-02
-6.208814534891131665e-01,1.977471304830227039e+00,9.930616208725530081e-01,-3.070346707714216361e+00,-6.202228095015567266e-01,8.313028776463328440e-02
-6.300828638505712176e-01,2.024898080435871606e+00,1.018118151537451777e+00,-3.144351136725568097e+00,-6.293964281870223498e-01,8.384747718996364563e-02
-6.384851523431187559e-01,2.074166877024230526e+00,1.035443918205702030e+00,-3.212309903433456792e+00,-6.377729096318357493e-01,8.446039285985355860e-02
-6.461306886709483610e-01,2.124878135084681041e+00,1.045487060743416796e+00,-3.274290503296052091e+00,-6.453947742836657619e-01,8.498777299434437382e-02
-6.530575136169491923e-01,2.176651822874895448e+00,1.048694710128060814e+00,-3.330377202515196533e+00,-6.523001855400638593e-01,8.544615283145361173e-02
-6.593018066330850191e-01,2.229133121978533083e+00,1.045513048440354087e+00,-3.380676605985541983e+00,-6.585254105252101864e-01,8.584973735632230041e-02
-6.648993264060565345e-01,2.281996224060951484e+00,1.036387125884415061e+00,-3.425321190795345139e+00,-6.641062577469447614e-01,8.621038663050054063e-02
-6.698860821938275034e-01,2.334946406295336452e+00,1.021760266400262074e+00,-3.464470794597385606e+00,-6.690787488543222805e-01,8.653769876371626701e-02
-6.742984654691345225e-01,2.387720558525540326e+00,1.002073153983118692e+00,-3.498312310183902429e+00,-6.734792532357161132e-01,8.683916991584406109e-02
-6.781730406645254394e-01,2.440086371805830545e+00,9.777627932597784399e-01,-3.527057972509078265e+00,-6.773442833774175886e-01,8.712040774221314898e-02
-6.815461573295800157e-01,2.491840432164517782e+00,9.492615509121298256e-01,-3.550942670799993373e+00,-6.807101124708744289e-01,8.738537508378001195e-02
-6.844535063864926050e-01,2.542805481151491076e+00,9.169964500104930138e-01,-3.570220702958822212e+00,-6.836123362736745701e-01,8.763664383325914242e-02
-6.869297048025835295e-01,2.592827103539433686e+00,8.813888308672140903e-01,-3.585162332760850390e+00,-6.860854630441369784e-01,8.787564362638387860e-02
-6.890079596116470695e-01,2.641770086297105191e+00,8.428544231082274463e-01,-3.596050428861666592e+00,-6.881625821656582875e-01,8.810289516327514392e-02
-6.907198358457412590e-01,2.689514667921833802e+00,8.018038016928020761e-01,-3.603177371281792496e+00,-6.898751358644139575e-01,8.831822268753458660e-02
-6.920951339209586717e-01,2.735952869642112262e+00,7.586431286659994777e-01,-3.606842315610801375e+00,-6.912527995271636749e-01,8.852094392307965909e-02
-6.931618694765050437e-01,2.780985074565010429e+00,7.137750153825171973e-01,-3.607348814910268597e+00,-6.923234636657903396e-01,8.871003837810996495e-02
-6.939463411001172144e-01,2.824516999839768339e+00,6.675992803797722308e-01,-3.605002719932172361e+00,-6.931133030615175272e-01,8.888429636629111008e-02
-6.944732671737084972e-01,2.866457189833291341e+00,6.205133320064537550e-01,-3.600110215290006632e+00,-6.936469144516931307e-01,8.904245147718972686e-02
-6.947659708626841013e-01,2.906715141831911264e+00,5.729118819342754465e-01,-3.592975808974697038e+00,-6.939475019247486332e-01,8.918329871858889091e-02
-6.948465911110081050e-01,2.945200154209830057e+00,5.251857089261121603e-01,-3.583900082720410829e+00,-6.940370880304783663e-01,8.930579936017914167e-02
-6.947362969877310945e-01,2.981820953551539866e+00,4.777192560691160828e-01,-3.573177039086161688e+00,-6.939367280920960557e-01,8.940917189430711010e-02
-6.944554829866078638e-01,3.016486106262433520e+00,4.308869694764672631e-01,-3.561090952947895794e+00,-6.936667054514835673e-01,8.949296683924151674e-02
-6.940239244421951836e-01,3.049105150418745858e+00,3.850484708429764980e-01,-3.547912748308071240e+00,-6.932466869220548222e-01,8.955712177288251141e-02
-6.934608757621920638e-01,3.079590301021986498e+00,3.405428793791236974e-01,-3.533896061787461296e+00,-6.926958212320769581e-01,8.960199246095347514e-02
-6.927851000965672412e-01,3.107858501079215685e+00,2.976828173679698653e-01,-3.519273293834427552e+00,-6.920327691250514057e-01,8.962835660105163138e-02
-6.920148271210018187e-01,3.133833532854855886e+00,2.567487893983657621e-01,-3.504252049980525641e+00,-6.912756617977798834e-01,8.963738864764307646e-02
-6.911676446996889434e-01,3.157447888533116753e+00,2.179846628214415216e-01,-3.489012401752516812e+00,-6.904419934018060090e-01,8.963060712430870325e-02
-6.902603385335519537e-01,3.178644138299098643e+00,1.815948677428652347e-01,-3.473705331517778827e+00,-6.895484616412702605e-01,8.960979909252145270e-02
-6.893086996264433663e-01,3.197375621481878483e+00,1.477436945900658105e-01,-3.458452576941715595e+00,-6.886107762090237783e-01,8.957692916334240862e-02
-6.883273212827086818e-01,3.213606402120960048e+00,1.165567545029257690e-01,-3.443347895542314685e+00,-6.876434566850885277e-01,8.953404186997759862e-02
-6.873294052788672115e-01,3.227310545143288412e+00,8.812436240251973751e-02,-3.428459578588919143e+00,-6.866596394692250360e-01,8.948316603885474174e-02
-6.863265918311436398e-01,3.238470857263462843e+00,6.250637512822039554e-02,-3.413833901233174206e+00,-6.856709083269256766e-01,8.942622818957177144e-02
-6.853288216320090331e-01,3.247077283476658582e+00,3.973790489996747999e-02,-3.399499126361662515e+00,-6.846871568102296246e-01,8.936497952593323857e-02
-6.843442321475782242e-01,3.253125155521132683e+00,1.983532969843687307e-02,-3.385469682357898247e+00,-6.837164847593277806e-01,8.930093843628575390e-02
-6.833790856385512091e-01,3.256613463432785682e+00,2.802106335520766073e-03,-3.371750190454347429e+00,-6.827651263790797120e-01,8.923534815885299232e-02
-6.824377234107046331e-01,3.257543279975474881e+00,-1.136598251882301250e-02,-3.358339099210098766e+00,-6.818374044360362429e-01,8.916914768891555376e-02
-6.815225394960999772e-01,3.255916423590240694e+00,-2.267638629244683041e-02,-3.345231768166656128e+00,-6.809357038173088350e-01,8.910295316001172472e-02
-6.806339668984112690e-01,3.251734407497012924e+00,-3.113627877808389927e-02,-3.332422914142969539e+00,-6.800604576204208884e-01,8.903704670308396074e-02
-6.797704702258909881e-01,3.244997694891734064e+00,-3.675003567593635584e-02,-3.319908384749679531e+00,-6.792101396263261481e-01,8.897136998921416351e-02
-6.789285395841173631e-01,3.235705263359134776e+00,-3.951770211944330424e-02,-3.307686253935677279e+00,-6.783812580485237831e-01,8.890552011333575921e-02
-6.781026817441914156e-01,3.223854474084876021e+00,-3.943443568053339038e-02,-3.295757247002800483e+00,-6.775683465870618871e-01,8.883874604367608674e-02
-6.772854057088922852e-01,3.209441240725924960e+00,-3.649091067397546712e-02,-3.284124502456538419e+00,-6.767639499160271743e-01,8.876994446535470262e-02
-6.764672008382455193e-01,3.192460496256448899e+00,-3.067468153153159877e-02,-3.272792670537946869e+00,-6.759586017656393775e-01,8.869765445470513543e-02
-6.756365066978592404e-01,3.172906961249279068e+00,-2.197251906017936435e-02,-3.261766338347886762e+00,-6.751407947558816236e-01,8.862005103447573306e-02
-6.747796748150960422e-01,3.150776221488448936e+00,-1.037374628227487328e-02,-3.251047764020506214e+00,-6.742969421542422959e-01,8.853493829667219428e-02
-6.738809236192307983e-01,3.126066124085392417e+00,4.125397174622295188e-03,-3.240633902460468008e+00,-6.734113328149141653e-01,8.843974345734258169e-02
-6.729222890099676446e-01,3.098778496720398401e+00,2.151634961832771947e-02,-3.230512718163603747e+00,-6.724660817184275885e-01,8.833151392724168660e-02
-6.718835741706311593e-01,3.068921181366593309e+00,4.177181213287980976e-02,-3.220658812377606761e+00,-6.714410796961042260e-01,8.820692020935927413e-02
-6.707423032195340973e-01,3.036510349117387708e+00,6.483843475244242816e-02,-3.211028447758065063e+00,-6.703139468953051017e-01,8.806226807746499186e-02
-6.694736837133270502e-01,3.001573024765878284e+00,9.062883584550374128e-02,-3.201554137123282295e+00,-6.690599949586438777e-01,8.789352388311834352e-02
-6.680505823445738178e-01,2.964149699310650199e+00,1.190133467332069594e-01,-3.192139072388121335e+00,-6.676522022203605911e-01,8.769635673634815221e-02
-6.664435157638646245e-01,2.924296850810837345e+00,1.498120580613159225e-01,-3.182651795080672308e+00,-6.660612038199610341e-01,8.746620040760122450e-02
-6.646206537140678661e-01,2.882089140504284330e+00,1.827879199437886515e-01,-3.172921628780189796e+00,-6.642552939086842079e-01,8.719833582751566892e-02
-6.625478243582216820e-01,2.837621019912012876e+00,2.176417616515046449e-01,-3.162735471534713572e+00,-6.622004298460913985e-01,8.688799189578839954e-02
-6.601885023037897815e-01,2.791007497343106269e+00,2.540100848607751982e-01,-3.151836540972571044e+00,-6.598602189398705686e-01,8.653045815904925053e-02
-6.575037498382171330e-01,2.742383886321529296e+00,2.914662934369713354e-01,-3.139925541249554808e+00,-6.571958583284863709e-01,8.612119844996145301e-02
-6.544520735963116342e-01,2.691904496822612458e+00,3.295256389047838685e-01,-3.126664470231128590e+00,-6.541659903357550654e-01,8.565595090344797768e-02
-6.509891547067657713e-01,2.639740412065405106e+00,3.676536368394660581e-01,-3.111682941251913803e+00,-6.507264314564442653e-01,8.513079815241993142e-02
-6.470674117888061128e-01,2.586076674459963698e+00,4.052771661064894504e-01,-3.094586534000599798e+00,-6.468297344330725673e-01,8.454219289626642431e-02
-6.426353622063409876e-01,2.531109328914426193e+00,4.417970540272463387e-01,-3.074966412212970290e+00,-6.424245488759229294e-01,8.388692854588986059e-02
-6.376367544631509343e-01,2.475042796430656278e+00,4.766008012609609379e-01,-3.052409331884395005e+00,-6.374547533013804612e-01,8.316205138246123008e-02
-6.320094485718125155e-01,2.418087963569856669e+00,5.090742505105715354e-01,-3.026507237935302186e+00,-6.318583353697608818e-01,8.236471802534477138e-02
-6.256840165076635873e-01,2.360461198201970756e+00,5.386113919734504263e-01,-2.996865870283214495e+00,-6.255659923657237442e-01,8.149200836686014415e-02
-6.185820174576300845e-01,2.302384286746053110e+00,5.646219973251026536e-01,-2.963112089923079839e+00,-6.184994065808389063e-01,8.054070851229309935e-02
-6.106138699635745848e-01,2.244085082039976697e+00,5.865372480033744784e-01,-2.924899906054274634e+00,-6.105691176982572799e-01,7.950708058741957907e-02
-6.016761935410357420e-01,2.185798486405321928e+00,6.038138829530874663e-01,-2.881915380233741608e+00,-6.016718648329435482e-01,7.838663717861056590e-02
-5.916484240469966904e-01,2.127767280538473305e+00,6.159376114277786973e-01,-2.833880689246006668e+00,-5.916872026505488602e-01,7.717393851924070347e-02
-5.803884174631779302e-01,2.070242235960368049e+00,6.224266487604935838e-01,-2.780557667380880726e+00,-5.804731064387014250e-01,7.586243094150323107e-02
-5.677266438294146234e-01,2.013480897772970568e+00,6.228362989888345247e-01,-2.721751164508361853e+00,-5.678601680768462501e-01,7.444434559570733967e-02
-5.534584396548883900e-01,1.957744375238944512e+00,6.167655973442827122e-01,-2.657312598293884331e+00,-5.536438513379055015e-01,7.291067622822738903e-02
-5.373336528508413368e-01,1.903291415489754002e+00,6.038671976231124727e-01,-2.587144191980406127e+00,-5.375741403530236440e-01,7.125125209266656989e-02
-5.190429457977266958e-01,1.850368959882240816e+00,5.838619742756699926e-01,-2.511204602348920734e+00,-5.193418459203538173e-01,6.945491337423774503e-02
-4.982002102318136560e-01,1.799198329625478543e+00,5.565601596091683811e-01,-2.429516944188430561e+00,-4.985610209228980572e-01,6.750977515446060506e-02
-4.743214973462571704e-01,1.749956295013654906e+00,5.218909997202386686e-01,-2.342180489399632304e+00,-4.747478828613557744e-01,6.540351870060293060e-02
-4.468038517784460595e-01,1.702750954293981600e+00,4.799421011663986825e-01,-2.249387167026074330e+00,-4.472996209968169157e-01,6.312355015786924595e-02
-4.149154867455023821e-01,1.657594626666881510e+00,4.310057847825937705e-01,-2.151442362929914420e+00,-4.154845033860388726e-01,6.065667388599835924e-02
-3.778282564461534210e-01,1.614382201022934282e+00,3.756181563136947732e-01,-2.048784000490945445e+00,-3.784742000403791273e-01,5.798760287869703101e-02
-3.347641865693035679e-01,1.572897578693875476e+00,3.145490653723315155e-01,-1.941980197189163260e+00,-3.354900232869801879e-01,5.509529692133859763e-02
-2.853874500148473881e-01,1.532894158638845594e+00,2.486541649739986704e-01,-1.831661562256529541e+00,-2.861944309376788786e-01,5.194666829801496827e-02
-2.305613255332999156e-01,1.494301616654202691e+00,1.784814887487384816e-01,-1.718331458539657408e+00,-2.314474777061087951e-01,4.849143733695881336e-02
-1.731998566629158187e-01,1.457500194872196175e+00,1.037278176626861559e-01,-1.602091632766555751e+00,-1.741585961876623567e-01,4.467254734939352101e-02
-1.180592886603585578e-01,1.423313821107756283e+00,2.320994932551957712e-02,-1.482606690856390630e+00,-1.190797205914989748e-01,4.046893619697129740e-02
-6.958194253116653516e-02,1.392396909082596501e+00,-6.395997312001461266e-02,-1.359678044785456397e+00,-7.065166313835632983e-02,3.594495719162861536e-02
-2.967091320631891349e-02,1.364527094175452815e+00,-1.569289621405445811e-01,-1.233994560822644360e+00,-3.077930481269853386e-02,3.124185353657545072e-02
2.264667001491749154e-03,1.338576013902047723e+00,-2.529909230916025931e-01,-1.107211734932322278e+00,1.125036147040368861e-03,2.651912705773137868e-02
2.789241197113515730e-02,1.313006032648620147e+00,-3.486018238900384647e-01,-9.814164865063230714e-01,2.672615965485682088e-02,2.191042255323423851e-02
4.888284013024554731e-02,1.286366084038314650e+00,-4.404344204990298661e-01,-8.585518784762817823e-01,4.769268283973877171e-02,1.751023088064940919e-02
6.652368557199336840e-02,1.257565179203637307e+00,-5.259632471794649655e-01,-7.400970539054116948e-01,6.531119764756061763e-02,1.337588249299243894e-02
8.170720837801499770e-02,1.225937310754883658e+00,-6.035859518673180046e-01,-6.270105085059142214e-01,8.047330213838201074e-02,9.534821153010400105e-03
9.502747587173469845e-02,1.191184187281054019e+00,-6.724723712679309129e-01,-5.198283339770349842e-01,9.377267628179671022e-02,5.993151270075776360e-03
1.068777652638458059e-01,1.153277851268329046e+00,-7.323331122664205051e-01,-4.188039804962344625e-01,1.056023646540049099e-01,2.743217596005351460e-03
1.175214817015621388e-01,1.112370280301260728e+00,-7.832170183478843750e-01,-3.240251945495153385e-01,1.162256297340936162e-01,-2.307473403656461544e-04
1.271386616965289318e-01,1.068725183922818234e+00,-8.253695179580678998e-01,-2.354908577177889095e-01,1.258224204886948805e-01,-2.948840853636358530e-03
1.358555773533110800e-01,1.022670941741738559e+00,-8.591450989725450960e-01,-1.531536676112655315e-01,1.345189570827496350e-01,-5.433082672751629247e-03
1.437636577705921348e-01,9.745690406260558714e-01,-8.849572074117073583e-01,-7.694009867242095069e-02,1.424066406182225575e-01,-7.705895350326184660e-03
1.509317790340967136e-01,9.247928012787288710e-01,-9.032509495609954975e-01,-6.757349070681428760e-03,1.495543356205715213e-01,-9.789129468128007425e-03
1.574143635392824259e-01,8.737127998103797477e-01,-9.144886254407917914e-01,5.750616508697779794e-02,1.560164641797968099e-01,-1.170342845421412301e-02
1.632567393323221261e-01,8.216867944211746488e-01,-9.191420472365516847e-01,1.159828093218908951e-01,1.618383615189406821e-01,-1.346782048028901009e-02
1.684986451074064751e-01,7.690528892962935625e-01,-9.176882411363201930e-01,1.688280348179901913e-01,1.670597781618540500e-01,-1.509947676106572143e-02
1.731764517347875454e-01,7.161251898215440503e-01,-9.106067428993221968e-01,2.162219101610789729e-01,1.717170993261067646e-01,-1.661360051455377726e-02
1.773244929481787580e-01,6.631914652854775660e-01,-8.983776214516894232e-01,2.583694750186510958e-01,1.758446740222628368e-01,-1.802342094334666994e-02
1.809757901418734272e-01,6.105124508743228207e-01,-8.814798645487030848e-01,2.954998970038105743e-01,1.794755387065433971e-01,-1.934026998415042109e-02
1.841623838131794533e-01,5.583224652257074982e-01,-8.603900080749128376e-01,3.278646171034811374e-01,1.826417479376349073e-01,-2.057372091496029176e-02
1.869154297852473612e-01,5.068310371905886402e-01,-8.355809918187497853e-01,3.557347542317588762e-01,1.853744700971346748e-01,-2.173176941938268630e-02
1.892651745349529235e-01,4.562252483685262372e-01,-8.075212436920957693e-01,3.793980478481253638e-01,1.877039624303105392e-01,-2.282104005989534293e-02
1.912408880322198357e-01,4.066725156536155628e-01,-7.766739703272094175e-01,3.991555787365900776e-01,1.896595037542066209e-01,-2.384700415777333410e-02
1.928708035782864538e-01,3.583235623183720353e-01,-7.434965889404729911e-01,4.153184438149103430e-01,1.912693342711531963e-01,-2.481419834555516693e-02
1.941820916759549598e-01,3.113153557265722071e-01,-7.084401890434161020e-01,4.282044878316957903e-01,1.925606294817447939e-01,-2.572643605918879459e-02
1.952008782677716880e-01,2.657738226899836742e-01,-6.719488742289030370e-01,4.381351257965261370e-01,1.935595185044515498e-01,-2.658700661693761541e-02
1.959523058209569901e-01,2.218161887095518037e-01,-6.344588128565029628e-01,4.454322348544408894e-01,1.942911452611592038e-01,-2.739885812141684002e-02
1.964606277528700151e-01,1.795528251202261338e-01,-5.963968297287236542e-01,4.504150605422335141e-01,1.947797630108460132e-01,-2.816476123078414523e-02
1.967493217428111785e-01,1.390885297166906398e-01,-5.581784049063905906e-01,4.533970750044736264e-01,1.950488477720613845e-01,-2.888745103862733546e-02
1.968412049805779163e-01,1.005232130227456944e-01,-5.202050135804690001e-01,4.546827457598218714e-01,1.951212136843286649e-01,-2.956974415874145945e-02
1.967585340419823470e-01,6.395201392897253978e-02,-4.828608396654758272e-01,4.545642206640209126e-01,1.950191130015790641e-01,-3.021462797924734031e-02
1.965230737181761222e-01,2.946492234986904796e-02,-4.465090147440550217e-01,4.533180000230497830e-01,1.947643050488747085e-01,-3.082531928389805123e-02
1.961561226329704422e-01,-2.853962934288717390e-03,-4.114876536304229449e-01,4.512017368782718640e-01,1.943780819809080018e-01,-3.140529031097052948e-02
1.956784885574677224e-01,-3.292737428208288020e-02,-3.781060522375301880e-01,4.484513638160648186e-01,1.938812442543615400e-01,-3.195826193485213490e-02
1.951104123651375699e-01,-6.068582767901969932e-02,-3.466414565746808174e-01,4.452787717440967463e-01,1.932940247575016257e-01,-3.248816587859697930e-02
1.944714456555398652e-01,-8.606841035935358653e-02,-3.173367859382796863e-01,4.418702509017111701e-01,1.926359666225537781e-01,-3.299908032748427589e-02
1.937802921787299681e-01,-1.090232610927013290e-01,-2.903995970733262433e-01,4.383858452377971116e-01,1.919257648476943023e-01,-3.349514549780547440e-02
1.930546264414560731e-01,-1.295076562276577248e-01,-2.660024263367780639e-01,4.349596785486272710e-01,1.911810851029969449e-01,-3.398046712005872022e-02
1.923109038262573733e-01,-1.474876794334588348e-01,-2.442844750415472943e-01,4.317012040589198185e-01,1.904183740444340411e-01,-3.445901610438129037e-02
1.915641753168404460e-01,-1.629375141421348927e-01,-2.253544448579192783e-01,4.286972310109844475e-01,1.896526742233877738e-01,-3.493453184010611445e-02
1.908279170890939402e-01,-1.758384442404633263e-01,-2.092942141644478504e-01,4.260145106095709622e-01,1.888974538471792086e-01,-3.541043489416621781e-02
1.901138816366996498e-01,-1.861776749854339996e-01,-1.961629869208770527e-01,4.237026285441267692e-01,1.881644580582477466e-01,-3.588975274294829709e-02
1.894319735695639828e-01,-1.939470924903787252e-01,-1.860015415851540010e-01,4.217969514249713670e-01,1.874635848713183672e-01,-3.637506005340138127e-02
1.887901503436276718e-01,-1.991420707900959375e-01,-1.788362457962601459e-01,4.203214015140434578e-01,1.868027860301673670e-01,-3.686843327739567494e-02
